Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Direct GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Order,log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
2720946,87780.0,1932,1,100,86.0,0.8,393.6,10319.7,40.87028,-73.893522,7.0,40303.0,8.981052985901483,1.3609765531356006,6.260345990096045,5.975335165178098,9.241809968845578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4413489,80370.0,1915,2,100,169.7,1.5,672.8,6071.0,40.845745,-73.917105,5.0,217.0,8.87905466204227,2.2617630984737906,6.859614903654202,6.511448108658739,8.711278615130434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4926048,58200.0,1956,1,100,149.4,0.6,515.7,,40.64638,-73.974977,12.0,500.0,9.286653054825347,1.2809338454620642,6.369900982828227,6.245525201056913,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5833868,182499.0,2012,1,100,145.1,1.1,1076.0,,40.710836,-74.007041,1.0,1501.0,6.484635235635252,2.2823823856765264,7.410830949288067,6.98100574072173,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4928247,69125.0,1926,1,100,65.1,0.5,177.9,2654.8,40.786966,-73.973339,7.0,169.0,8.121183242078828,1.5686159179138452,5.6503816979290855,5.18122159467179,7.88412460127177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3527066,68326.0,1940,1,100,69.5,0.7,258.7,3221.6,,,,,9.453992183921743,0.8329091229351039,5.770506106699109,5.5556690891919835,8.077633409537244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5739851,63261.0,1931,1,100,65.7,0.0,102.4,5831.8,,,,,9.517530910816006,2.6100697927420065,6.041206639002796,4.628886712605407,8.671080979547645,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2809891,87979.0,1967,1,100,17.2,0.1,62.5,2659.3,40.809066,-73.959408,9.0,20701.0,5.10594547390058,0.1823215567939546,4.554928969551344,4.135166556742356,7.885818209248893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2722015,139566.0,1959,1,100,107.7,0.2,889.0,7522.4,40.73169,-73.993144,2.0,59.0,7.1049654482698426,1.8870696490323797,7.094068857045629,6.790097235513905,8.925640514962867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2558651,173159.0,1932,1,95,97.1,,0.0,,40.707725,-74.011632,1.0,7.0,6.3578422665081,2.917770732084279,7.3557688903362575,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2893910,251222.0,2006,1,100,29.8,0.2,96.6,106.0,40.696707,-73.983159,2.0,15.0,9.09829086816756,1.1631508098056809,5.289276621895888,4.570578741218473,4.663439094112067,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2680657,208528.0,1907,1,100,82.5,,0.0,,40.752022,-73.983304,5.0,84.0,7.6708948313621175,2.7212954278522306,7.159058596090203,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4034914,52150.0,1928,1,100,75.8,0.7,178.1,4202.8,40.830175,-73.903176,3.0,149.0,8.836373930927389,1.3609765531356006,5.508173023535311,5.182345190295616,8.34350624881462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2743868,65598.0,1901,1,100,80.6,0.7,253.9,,40.811303,-73.952214,9.0,20901.0,8.631057447565285,1.547562508716013,5.896054362303324,5.536940488710632,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2665128,90298.0,1937,1,100,80.2,0.7,339.0,,40.868274,-73.924586,12.0,295.0,8.760296220470051,1.308332819650179,6.118317438103905,5.82600010738045,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3111785,103360.0,1909,1,100,88.7,,500.5,3239.8,40.773399,-73.962137,8.0,128.0,8.38662882139512,1.9315214116032138,6.592907538457586,6.215607598755275,8.083266878486038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4043804,98880.0,1965,1,100,64.4,0.6,329.5,4305.8,40.654265,-73.948031,17.0,818.0,9.251290358305138,1.0647107369924282,6.093118200834482,5.797576353942562,8.36771823002723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4046144,76525.0,1928,1,100,72.4,0.0,337.9,6921.3,40.879375,-73.873303,7.0,431.0,8.998878325435811,1.2809338454620642,6.057252287645985,5.822749993720244,8.842358892239673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2641865,196000.0,1960,1,100,72.3,0.5,249.8,6490.1,,,,,9.535462727401809,1.9740810260220096,6.182498044503958,5.520660597691477,8.778033217899921,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2847650,57600.0,1939,1,100,79.2,0.7,252.2,,40.628879,-73.991354,12.0,240.0,9.302372457422676,0.9932517730102834,5.743644008081332,5.5302224235308195,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2806625,84984.0,1963,1,100,92.6,0.8,358.2,5999.4,40.618499,-73.957957,14.0,538.0,9.338293736286644,1.308332819650179,6.1362140309941795,5.881091489626612,8.699414743209859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426392,321452.0,1963,1,100,100.8,,0.0,4309.3,40.756688,-73.970128,6.0,98.0,8.283241441385425,2.5877640352277083,7.901636483488478,,8.368530756914335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2397647,79290.0,1929,1,100,163.6,0.5,175.0,,40.755219,-73.979062,5.0,94.0,8.21878715560148,3.077312260546414,6.742172838192459,5.1647859739235145,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2817496,121503.0,1929,1,100,75.3,0.0,411.3,7643.6,40.729933,-73.986683,3.0,40.0,6.895682697747868,2.0794415416798357,6.5749363608588265,6.019322875236378,8.941623975367216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4414003,74250.0,1992,1,100,36.9,0.3,116.9,2250.9,40.697607,-73.922316,4.0,421.0,9.219597393238859,0.6931471805599453,5.118592435601348,4.761318868478023,7.7190854152197925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3935632,98304.0,1955,1,100,62.3,0.5,273.4,3585.4,40.634242,-74.03675,10.0,38.0,9.308827318690836,1.1314021114911006,5.924255797414532,5.610935924289849,8.184625322820738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4039684,98418.0,1939,1,100,67.8,0.6,319.9,3130.6,40.646912,-73.963424,14.0,512.0,9.271811694064283,1.1314021114911006,6.0579542883768145,5.768008446955473,8.048979958454122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2608466,51600.0,1921,1,100,83.7,0.8,195.5,2487.3,40.843619,-73.941475,12.0,253.0,8.701013624333928,1.252762968495368,5.540086381985411,5.27556037942542,7.818953063790283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2812752,57721.0,1929,1,100,83.1,0.4,130.1,1849.2,,,,,9.563880407219427,2.5494451709255714,5.972536537222463,4.86830338551846,7.52250839211407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2661539,95726.0,1964,1,100,175.6,1.5,350.8,5607.7,40.898172,-73.845657,12.0,444.0,9.061027968789174,2.3608540011180215,6.244943298218264,5.860216260498028,8.631895932276384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4044999,81923.0,1959,1,100,182.7,0.7,958.4,6236.9,,,,,9.530683226667511,1.33500106673234,6.9748530225146315,6.865265227361185,8.73823854304822,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2836391,75648.0,1930,1,100,82.4,0.8,258.9,,,,,,9.434203664214742,1.252762968495368,5.827473946998751,5.556441886757492,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2811579,87000.0,1955,1,100,81.1,0.7,318.0,5651.5,40.622765,-73.936034,18.0,736.0,9.376024287617113,1.252762968495368,6.032606490439157,5.762051382780177,8.639676275630785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3275224,62320.0,1960,1,100,75.0,0.7,232.3,928.2,40.635607,-73.948939,14.0,786.0,9.282754052485227,1.1939224684724346,5.729775054930455,5.4480296397763635,6.833247226807075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2802861,107650.0,1959,1,100,88.4,0.0,442.8,6078.7,40.734281,-73.999069,2.0,63.0,7.142827401161621,2.3608540011180215,6.73767844860462,6.093118200834482,8.712546136308884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2692228,152699.0,2002,1,100,65.2,0.5,334.0,,40.822433,-73.911635,3.0,141.0,8.780633799494984,1.8870696490323797,6.481577129276431,5.811140992976701,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4412187,71239.0,1907,1,100,169.6,0.6,387.3,7378.7,40.734413,-73.993985,2.0,61.0,7.132497551660044,2.856470206220483,6.5647014309953695,5.959199586520707,8.906352750316456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4039194,215732.0,1960,1,100,54.1,0.4,385.9,8171.7,40.771558,-73.950297,8.0,136.0,8.517193191416238,1.8082887711792655,6.717320902077632,5.955578268543573,9.008432244544128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4952016,217198.0,1983,1,100,82.1,0.5,576.7,7806.7,40.773595,-73.979594,7.0,153.0,8.023552392404348,2.312535423847214,7.2001263409200496,6.357322200621367,8.962737618329308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4403129,100780.0,1941,1,100,90.1,0.8,425.0,5834.1,,,,,9.488653694423864,1.1314021114911006,6.2635887206438134,6.052089168924417,8.671475291178947,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5866452,671698.0,2013,1,100,59.8,0.4,1168.2,,,,,,9.391995039782433,1.62924053973028,7.614953282764742,7.063219381606209,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3091635,86000.0,1915,1,100,106.2,0.8,371.8,4652.2,40.677214,-73.952718,8.0,221.0,9.147507062804614,1.8562979903656263,6.3035343076165935,5.918356075287344,8.445095504975807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4664929,113952.0,1930,1,100,52.7,0.5,253.7,5095.2,40.662973,-73.945594,9.0,329.0,9.157361447185297,1.0986122886681098,5.908082938168931,5.536152466605236,8.536054199057157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2817262,187667.0,1958,1,100,85.4,0.7,715.8,7615.9,40.692008,-73.981104,2.0,31.0,9.18901458526143,1.4586150226995167,6.890812558251825,6.573400798331925,8.937993446132898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4495595,97020.0,1958,1,100,15.5,,0.0,5448.8,40.606144,-73.942961,15.0,564.0,9.349319399257634,1.5040773967762742,4.93662988078576,,8.603150679927108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4614404,124000.0,1926,1,100,64.5,0.4,216.6,1834.9,,,,,9.416622566214981,2.186051276738094,6.364234272378004,5.37805233456689,7.514745263090908,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2702103,76549.0,2003,1,100,82.0,0.6,224.9,2259.9,40.737051,-74.008256,2.0,79.0,7.246368080102461,1.8562979903656263,5.933040626970265,5.41565585896527,7.723075843499759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3095203,70665.0,1946,1,100,34.5,0.1,45.3,,40.70706,-73.969151,1.0,547.0,9.19248185367487,1.8870696490323797,5.259576538231606,3.8133070324889884,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2664128,289066.0,1926,1,100,78.9,0.0,1249.4,9146.4,40.777182,-73.976108,7.0,157.0,8.030409562130485,1.9459101490553132,7.572863002510837,7.13041871505947,9.12111563822776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2811983,123015.0,1983,1,100,94.6,0.7,443.5,12129.0,40.835215,-73.940333,12.0,245.0,8.681181041521688,2.2617630984737906,6.750165358407366,6.094697801749634,9.40335455830888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5976078,124127.0,2008,1,90,58.6,0.4,116.2,,40.699274,-73.954552,1.0,531.0,9.19532825185568,1.667706820558076,5.342812606434588,4.755312844417811,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4836213,55312.0,1925,1,100,11.2,0.1,285.2,,40.826636,-73.924435,4.0,63.0,8.804024902413179,-0.2231435513142097,6.126432407518466,5.653190688540141,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4869616,53860.0,1922,1,100,160.0,0.1,620.2,,40.892594,-73.85987,12.0,420.0,9.05753878171822,0.26236426446749106,6.465833633863357,6.430042006666349,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2813973,52290.0,1928,1,100,118.0,,346.3,,,,,,9.43220310339067,,6.02707297457535,5.847305451408376,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2792984,100762.0,1926,1,100,163.9,0.3,168.5,890.9,40.813987,-73.926277,1.0,51.0,8.770904744296866,3.6686767467964168,7.285095223364453,5.126935749792416,6.792232187726598,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4346506,72160.0,1936,1,100,57.8,0.5,183.3,1966.6,40.672359,-73.973738,6.0,157.0,9.136586183387521,1.1631508098056809,5.561834812000519,5.21112415484566,7.584061442346056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3995009,187588.0,1907,1,100,13.3,0.0,17.3,5487.0,40.80483,-73.967592,9.0,199.0,8.61341204915678,1.1939224684724346,5.3895282466014205,2.8507065015037334,8.610136937058975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3129009,115462.0,1960,1,100,75.0,0.5,303.7,4816.0,40.764872,-73.966713,8.0,11402.0,8.36822903827628,2.0149030205422647,6.35749558597074,5.716040372051703,8.479698986988657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4114772,70812.0,1930,1,100,14.9,0.0,17.7,,40.856002,-73.866635,11.0,22403.0,9.03788993497749,1.1314021114911006,4.6141299273595635,2.8735646395797834,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4558869,53305.0,1925,1,100,82.1,0.0,236.6,2168.9,40.794747,-73.9717,7.0,183.0,8.588955557643128,2.128231705849268,5.990213765206329,5.466370951544286,7.681975405568561,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4509376,51554.0,2006,1,100,77.2,0.4,101.4,2235.9,40.718987,-73.948514,1.0,515.0,9.207636720401869,2.5494451709255714,5.84759417668828,4.619073091157083,7.712399110555758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2271555,287000.0,2005,1,100,89.4,0.4,41.7,18.3,40.692179,-73.96306,2.0,193.0,5.733341276897746,2.6878474937846906,4.9037921984782065,3.730501128804756,2.9069010598473755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2674522,52020.0,1928,1,100,102.1,0.9,225.2,,40.617775,-74.033369,10.0,54.0,9.31578088443418,1.7749523509116738,5.781977322241258,5.4169888962655355,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2709798,130130.0,1920,1,100,50.8,0.5,358.8,155137.0,40.863558,-73.906096,7.0,263.0,8.942199454731238,-0.6931471805599453,5.945682354452854,5.882765130184641,11.952063876485198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2804920,129010.0,1903,1,100,129.8,0.7,498.9,19020.0,40.787697,-73.97704,7.0,171.0,8.143807976771484,2.856470206220483,7.127934440832331,6.212405674866992,9.853246336099382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2798100,58000.0,1928,1,100,140.9,1.3,382.9,,,,,,9.399389249519563,1.547562508716013,6.157826084323207,5.947773858483249,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4921996,62789.0,1928,1,100,87.2,0.0,340.5,2457.9,40.785512,-73.950113,8.0,15801.0,8.491465042843506,1.3862943611198906,6.051147549269156,5.830415125589567,7.8070626058158785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4922147,69800.0,1960,1,100,82.8,0.1,408.2,5091.2,40.863456,-73.899115,7.0,401.0,8.935640333747571,0.0,6.068194079966656,6.011757250375744,8.535268838143468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5245867,64594.0,1941,1,100,27.6,0.1,31.0,,40.850109,-73.913069,5.0,243.0,8.881836305004146,1.7227665977411035,5.01529110563245,3.4339872044851463,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
